BusID;BusName;Code
7416.0;GCONTA4-MG138;0.0
7417.0;GCOQUER-MG138;0.0
7418.0;GDIVINO-MG138;0.0
7419.0;GELOIME-MG138;0.0
7420.0;GFORMG2-MG138;0.0
7421.0;GFRANC3-MG138;0.0
7422.0;GGUAXU2-MG138;0.0
7423.0;GJABOTI-MG138;0.0
7424.0;GJEQUER-MG138;0.0
7425.0;GL.FOR2-MG138;0.0
7426.0;GMALAC2-MG138;0.0
7427.0;GMUZAM2-MG138;0.0
7428.0;GN.RESE-MG138;0.0
7429.0;GOPRET5-MG138;0.0
7430.0;GPARAC8-MG138;0.0
7431.0;GP.MIN2-MG138;0.0
7432.0;GPLANUR-MG138;0.0
7433.0;GSERRAN-MG138;0.0
7434.0;GSVER-B-MG138;0.0
7435.0;GNLIMA6-MG138;0.0
7436.0;UNLIMA6-MG000;1.0
7437.0;LNLIMA6-MG034;0.0
7438.0;GNLIMA2-MG138;0.0
7439.0;UNLIMA2-MG000;1.0
7440.0;LNLIMA2-MG034;0.0
7441.0;GJAIB1-UFV138;0.0
7442.0;EITUTGT-MG345;0.0
7443.0;GCPIRAP-MG138;0.0
7444.0;LCPIRAP1MG034;0.0
7445.0;LCPIRAP2MG034;0.0
7446.0;LPIRAP2UFV034;0.0
7447.0;LCVAZAN-MG034;0.0
7448.0;EC.LSV--MG345;0.0
7449.0;LC.LSV1-MG034;0.0
7450.0;LL.SV1-UFV034;0.0
7451.0;VHBORD1UHE001;0.0
7452.0;VHBORD2UHE000;0.0
7453.0;VHBORD3UHE000;0.0
7454.0;VHBORD4UHE001;0.0
7458.0;VHBORD8UHE000;0.0
7459.0;VHBORD9UHE000;0.0
7460.0;GPRL1--TAP138;0.0
7461.0;VHBORD1SIN001;0.0
7462.0;VHBORD2SIN002;0.0
7463.0;VHBORD3SIN003;0.0
7464.0;VHBORD4SIN000;0.0
7468.0;VHBORD8SIN004;0.0
7469.0;VHBORD9SIN002;0.0
7470.0;GPRL2--TAP138;0.0
7471.0;IBACAXA-RJ069;0.0
7472.0;GGBRAN2-RJ138;0.0
7473.0;GPIRATI-RJ138;0.0
7474.0;GLROVER-RJ138;0.0
7475.0;IPALATI-RJ069;0.0
7476.0;IVDP3---RJ069;0.0
7477.0;IVDP4---RJ069;0.0
7478.0;IGRADIMTAP069;0.0
7479.0;IGUAPIP-RJ069;0.0
7480.0;IPMODEL-RJ069;0.0
7481.0;GBALEGR-RJ138;0.0
7482.0;IC.FRIO-RJ069;0.0
7483.0;IARRA.C-RJ069;0.0
7484.0;GMICHE-TAP138;0.0
7485.0;IBUZIOS-RJ069;0.0
7486.0;GSJARD-TAP138;0.0
7487.0;IARARUA-RJ069;0.0
7488.0;GCEDAE-TAP138;0.0
7489.0;GPDR---TAP138;0.0
7490.0;GNEVES--RJ138;0.0
7491.0;ICAMBUC-RJ069;0.0
7492.0;ISSALTOPCH069;0.0
7493.0;IPADUA--RJ069;0.0
7494.0;ISFIDEL-RJ069;0.0
7495.0;INATIV-PCH069;0.0
7496.0;GTROMBE-RJ138;0.0
7497.0;GTROMB-TAP138;0.0
7498.0;INSAJUD-RJ069;0.0
7499.0;GTIND21-RJ138;0.0
7500.0;GTIND22-RJ138;0.0
7501.0;GMPAUL2-RJ138;0.0
7502.0;IAVIEI1PCH069;0.0
7503.0;IAVIEI2-RJ069;0.0
7504.0;IMARIC1-RJ069;0.0
7505.0;ITANGUA-RJ069;0.0
7506.0;IRBONIT-RJ069;0.0
7507.0;IPAPUCA-RJ069;0.0
7508.0;ICMACAC-RJ069;0.0
7509.0;ICAJU--PCH069;0.0
7510.0;GSEB-EN-RJ138;0.0
7511.0;IMARIC4-RJ069;0.0
7512.0;IAMBEV--RJ069;0.0
7513.0;GALVORE-RJ138;0.0
7514.0;GVOTORA-RJ138;0.0
7515.0;UMGEFC1-RJ000;0.0
7516.0;UMGEFC2-RJ000;0.0
7517.0;NMGETE1-RJ013;0.0
7518.0;NMGETE2-RJ013;0.0
7519.0;UMGEFC3-RJ000;0.0
7520.0;NMGETE3-RJ013;0.0
7521.0;IBINGEN-RJ069;0.0
7522.0;ITAMOI2-RJ069;0.0
7523.0;IAVI1--TAP069;0.0
7524.0;IAVI2--TAP069;0.0
7525.0;IPIR----RJ069;0.0
7526.0;IDEL_BR-RJ069;0.0
7527.0;IJACUAC-RJ069;0.0
7528.0;ITEBIG--RJ069;0.0
7529.0;GITAORE-RJ138;0.0
7530.0;IMBRVAL-RJ069;0.0
7531.0;GMAMBUC-RJ138;0.0
7532.0;IMURIQU-RJ069;0.0
7534.0;FJBS----GO230;0.0
7535.0;ICHESP--GO069;0.0
7537.0;GLUCARB-MT138;0.0
7538.0;LSJRCLA-MT034;0.0
7539.0;GDICUIA-MT138;0.0
7540.0;GCNOVO--MT138;0.0
7541.0;GJANGAD-MT138;0.0
7542.0;ISOR-EL-MT069;0.0
7543.0;ISOR.R2-MT069;0.0
7544.0;ISOR.CI-MT069;0.0
7545.0;GJUARAA-MT138;0.0
7546.0;GQUERE--MT138;0.0
7547.0;IDERNOL-MT069;0.0
7548.0;GBUNGE--MT138;0.0
7549.0;GSANTAR-MT138;0.0
7550.0;UPARTIN-MT000;1.0
7551.0;NPARTIN-MT013;0.0
7552.0;UPARNAI-MT000;1.0
7553.0;NPARNAI-MT013;0.0
7564.0;UCANARA-MT000;1.0
7565.0;NCANARA-MT013;0.0
7568.0;FT.NORT-RO230;0.0
7569.0;GMANTOV-MT138;0.0
7570.0;GFOZCED-MT138;0.0
7571.0;GSEFOZC-MT138;0.0
7572.0;GPCHPDDSMT138;0.0
7573.0;GPERDS--MT138;0.0
7574.0;IINPMUT-MT069;0.0
7575.0;LALTGUA-MT034;0.0
7576.0;LESTIVI-MT034;0.0
7577.0;GCOLETO-MT138;0.0
7578.0;LCOLETO-MT034;0.0
7579.0;LSONORA-MT034;0.0
7580.0;GNVGUAP-MT138;0.0
7581.0;VQUIRIN-GO013;0.0
7582.0;LC.LSV2-MG034;0.0
7583.0;LL.SV2-UFV034;0.0
7584.0;FCAUROR-MG230;0.0
7585.0;UCAURO1-MG000;1.0
7586.0;UCAURO2-MG000;1.0
7587.0;LCAUR1A-MG034;0.0
7588.0;LAUR1A-UFV034;0.0
7589.0;LCAUR1B-MG034;0.0
7590.0;LAUR1B-UFV034;0.0
7591.0;CIM-CO1CAP500;2.0
7592.0;CIM-CO1TCS500;2.0
7593.0;CIM-CO2CAP500;2.0
7594.0;CIM-CO2TCS500;2.0
7595.0;UJBDT1--PE000;1.0
7596.0;NJBDT1--PE013;0.0
7597.0;UJBDT2--PE000;1.0
7598.0;NJBDT2--PE013;0.0
7599.0;UMCN-T3-CE000;1.0
7600.0;NMCN-T3-CE013;0.0
7602.0;GCANAN--SP138;0.0
7603.0;GCUTRAL-SP138;0.0
7604.0;GMARS_L-SP138;0.0
7605.0;GLIMEI6-SP138;0.0
7606.0;GS.BR_T-SP138;0.0
7607.0;GCIMPOR-SP138;0.0
7608.0;GTRW_LI-SP138;0.0
7609.0;GOWS_CO-SP138;0.0
7610.0;GGUARJ4-SP138;0.0
7611.0;GRVERM2BIO138;0.0
7612.0;GCROWN--SP138;0.0
7613.0;GALMEID-SP138;0.0
7614.0;GDRACE-UFV034;0.0
7615.0;GCPKELC-SP138;0.0
7616.0;GJBS-AN-SP138;0.0
7617.0;GSIBELC-SP138;0.0
7618.0;HSAB-IG-SP088;0.0
7619.0;GRVERM3BIO138;0.0
7620.0;GVOTUP3-SP138;0.0
7621.0;GVPARAN-SP138;0.0
7622.0;GVPARANBIO138;0.0
7625.0;GLEME2--SP138;0.0
7626.0;GARUJA2-SP138;0.0
7627.0;GVERALL-SP138;0.0
7628.0;GBHORA--SP138;0.0
7629.0;LBHORA-UFV034;0.0
7630.0;LAVERM-UFV034;0.0
7631.0;HOE-ELK-SP088;0.0
7632.0;G3.LAG2-SP138;0.0
7633.0;GPLANALBIO138;0.0
7634.0;GAGVFV--SP138;0.0
7635.0;LAGVFV--SP034;0.0
7636.0;LBHORA--SP034;0.0
7637.0;GDRAFV--SP138;0.0
7638.0;LDRAFV--SP034;0.0
7639.0;GF.RICO-SP138;0.0
7640.0;GCASTI2-SP138;0.0
7641.0;GE.OEST-SP138;0.0
7644.0;GZARAPL-SP138;0.0
7645.0;GINCEFR-SP138;0.0
7646.0;NOPINT-UTE013;0.0
7647.0;GR.ROCH-SP138;0.0
7648.0;IB_HORA-SP069;0.0
7670.0;LCAUR2A-MG034;0.0
7671.0;LAUR2A-UFV034;0.0
7672.0;LCAUR2B-MG034;0.0
7673.0;LAUR2B-UFV034;0.0
7674.0;GCJAIBA-MG138;0.0
7675.0;UCJAIBA-MG000;1.0
7676.0;NCJAIBA-MG013;0.0
7677.0;LCJAIBA-MG034;0.0
7678.0;LJAIBA-UFV034;0.0
7679.0;GT1RSUL-SP138;0.0
7680.0;GT2RSUL-SP138;0.0
7682.0;NGUAR1-BIO013;0.0
7683.0;GVERTEN-SP138;0.0
7684.0;NVERTE-BIO013;0.0
7685.0;GBRACEL-SP138;0.0
7686.0;GGUARAR-SP138;0.0
7687.0;GSUMA-7-SP138;0.0
7688.0;GAMER-7-SP138;0.0
7689.0;OMOCO5-BIO013;0.0
7690.0;GMOCOC5-SP138;0.0
7695.0;GCHAPAD-MT138;0.0
7696.0;GITAQUE-MT138;0.0
7697.0;GPTINGA-MT138;0.0
7698.0;GB.RIO--MT138;0.0
7699.0;GSJRCLA-MT138;0.0
7700.0;GJUINA--MT138;0.0
7701.0;GIPIRAN-MT138;0.0
7702.0;GPARAIT-MT138;0.0
7703.0;GNMONTE-MT138;0.0
7704.0;GDIAMAN-MT138;0.0
7705.0;GBRASNO-MT138;0.0
7706.0;GN.UBIR-MT138;0.0
7707.0;GCOMODO-MT138;0.0
7708.0;GV.RICA-MT138;0.0
7709.0;GABOAVI-MT138;0.0
7710.0;GCONFRE-MT138;0.0
7711.0;GTAPURA-MT138;0.0
7712.0;GMC2TAP-MG138;0.0
7713.0;GLAFARG-MG138;0.0
7714.0;GALPARG-MG138;0.0
7715.0;GCOTEMI-MG138;0.0
7716.0;CCJANAU-MG500;0.0
7717.0;GCJANAU-MG138;0.0
7718.0;LCJ1A4--MG034;0.0
7719.0;LJ1A4--UFV034;0.0
7720.0;LCJ5A8--MG034;0.0
7721.0;LJ5A8--UFV034;0.0
7722.0;LCJ9A12-MG034;0.0
7723.0;LJ9A12-UFV034;0.0
7724.0;LCJ13A16MG034;0.0
7725.0;LJ13A16UFV034;0.0
7726.0;LCJ17A20MG034;0.0
7727.0;LJ17A20UFV034;0.0
7734.0;DBRACEL-SP440;0.0
7737.0;GPBAFV--SP138;0.0
7738.0;GPEDFV--SP138;0.0
7739.0;G;0.0
7743.0;GARAX4-UFV138;0.0
7744.0;GP.PR02-SP138;0.0
7766.0;GUBER11-MG138;0.0
7767.0;GTFERRO-MT138;0.0
7768.0;GPRIMVL-MT138;0.0
7769.0;INVMUTM-MT069;0.0
7770.0;GBPERES-SP138;0.0
7771.0;GBPERS--SP138;0.0
7773.0;GEQUIN2-RJ138;0.0
7774.0;GEQUIN3-RJ138;0.0
7775.0;NUTNMIL-MT013;0.0
7776.0;LCOMPVD-MT034;0.0
7777.0;LFZMALU-MT034;0.0
7778.0;LSOR.R1-MT034;0.0
7779.0;LSOR.R2-MT034;0.0
7780.0;NDIAMAN-MT013;0.0
7781.0;NN.MUT5-MT013;0.0
7784.0;ECHVLG--MG345;0.0
7785.0;LCHVLG1-MG034;0.0
7786.0;LCHVLG2-MG034;0.0
7787.0;LHV1A5-UFV034;0.0
7788.0;LHV6A10UFV034;0.0
7789.0;CCDBDN--MG500;0.0
7790.0;LCDB-1A-MG034;0.0
7791.0;LCDB-1B-MG034;0.0
7792.0;UCDB-T1-MG000;1.0
7793.0;LCDB-2A-MG034;0.0
7794.0;LCDB-2B-MG034;0.0
7795.0;UCDB-T2-MG000;1.0
7796.0;LDB-1A-UFV034;0.0
7797.0;LDB-1B-UFV034;0.0
7798.0;LDB-2A-UFV034;0.0
7799.0;LDB-2B-UFV034;0.0
7800.0;GJBONI2-SP138;0.0
7802.0;IITABR6-MG069;0.0
7806.0;GCASFV--SP138;0.0
7807.0;GUTNMIL-MT138;0.0
7808.0;GCSJOAO-MG138;0.0
7809.0;LCSJOAO-MG034;0.0
7810.0;LSJ1A7-UFV034;0.0
7811.0;GDOWCOR-MG138;0.0
7813.0;IPEBERN-GO069;0.0
7814.0;LITAPAC-GO034;0.0
7815.0;IRUBIAT-GO069;0.0
7817.0;LAG.LIN-GO034;0.0
7831.0;GCOMPVD-MT138;0.0
7832.0;GFZMALU-MT138;0.0
7833.0;GINTERB-SP138;0.0
7834.0;GARIPUA-MT138;0.0
7835.0;GCOLNIZ-MT138;0.0
7836.0;GITB-Y1-SP138;0.0
7839.0;GMIR-Y1-SP138;1.0
7840.0;LA100RO-SP034;0.0
7841.0;PITATI-CER023;2.0
7842.0;15SBARB-CER024;2.0
7843.0;QPFIAL-CER020;2.0
7844.0;NRBRAN-CER013;2.0
7845.0;34SINOP-CER008;2.0
7876.0;LPEDFV--SP034;0.0
7877.0;LPEDRA-UFV034;0.0
7878.0;LCASFV--SP034;0.0
7879.0;LCASTI-UFV034;0.0
7880.0;LPBARRE-SP034;0.0
7881.0;LPBARR-UFV034;0.0
7891.0;33VILHE-CER022;2.0
7892.0;QBALTO-CER020;2.0
7897.0;NDFAZENPCH013;0.0
7898.0;GVPONT2BIO138;0.0
7900.0;LROQUE1-PI034;0.0
7901.0;LROQUE2-PI034;0.0
7902.0;LROQUE1EOL036;0.0
7903.0;LROQUE2EOL036;0.0
7904.0;LVCERT2-BA034;0.0
7905.0;LMSULD1-BA034;0.0
7906.0;LMSULD1-EOL27;0.0
7907.0;CTUCANO-BA500;0.0
7908.0;LTCA-B1-BA034;0.0
7909.0;LTCA-B1EOL025;0.0
7910.0;LARATIC-CE034;0.0
7911.0;FARATIC-CE230;0.0
7912.0;LARATICUFV210;0.0
7913.0;UARI-T1-BA000;1.0
7914.0;LARI--2-BA034;0.0
7915.0;LARI-2-EOL009;0.0
7916.0;LRIOALTUFV009;0.0
7917.0;FAR.MVV-AL230;0.0
7921.0;LLAVRASUFV028;0.0
7922.0;CS.SURU-PE500;0.0
7923.0;CSURUBI-PE500;0.0
7924.0;LSURUBI-PE034;0.0
7925.0;LSURUBIUFV180;0.0
7926.0;FBMONTE-PE230;0.0
7927.0;LBMONT1-PE034;0.0
7928.0;LBMONT2-PE034;0.0
7929.0;LBMONT3-PE034;0.0
7930.0;LBMONT1UFV132;0.0
7931.0;LBMONT2UFV099;0.0
7932.0;LBMONT3UFV099;0.0
7933.0;FCIRAND-PE230;0.0
7934.0;LCIRAND-PE034;0.0
7935.0;LCIRANDUFV045;0.0
7936.0;LGRAVIE-RN034;0.0
7937.0;LGRAVIEEOL017;0.0
7938.0;LSM2-B3-RN034;0.0
7939.0;LECH8-9EOL027;0.0
7940.0;LECH810EOL022;0.0
7941.0;LSERRO2-CE034;0.0
7942.0;LSERRO2EOL025;0.0
7943.0;LS.MATO-CE034;0.0
7944.0;LS.MATOEOL029;0.0
7945.0;GRIOGRA-BA138;0.0
7946.0;GITABUI-BA138;0.0
7947.0;GITABUD-BA138;0.0
7948.0;FMORSOL-CE230;0.0
7949.0;LMORSOL-CE034;0.0
7950.0;LMORSOLUFV096;0.0
7951.0;GSNT-D1-PA138;0.0
7952.0;GSNT-D1-PA138;0.0
7953.0;USER-T1-CE000;1.0
7954.0;USER-T2-CE000;1.0
7955.0;NSER-T1-CE013;0.0
7956.0;NSER-T2-CE013;0.0
7957.0;UFGR-T3-RN000;1.0
7958.0;NFGR-T3-RN013;0.0
7959.0;UTGD-T1-CE000;1.0
7960.0;UTGD-T2-CE000;1.0
7961.0;NTGD-T1-CE013;0.0
7962.0;NTGD-T2-CE013;0.0
7964.0;GSAN.PA-PA138;0.0
7965.0;GSAN.TO-PA138;0.0
7966.0;LCLARG3-BA034;0.0
7967.0;LCLARG4-BA034;0.0
7968.0;LCLARG3EOL043;0.0
7969.0;LCLARG4EOL043;0.0
7970.0;FDOURAD-PE230;0.0
7971.0;LDOURAD-PE034;0.0
7972.0;LDOURADUFV120;0.0
7973.0;NBDD-T5-BA013;0.0
7974.0;UBDD-T5-BA000;1.0
7977.0;LTDENB1EOL003;0.0
7978.0;GSLUZI2-PB138;0.0
7979.0;GCHAFS2-PB138;0.0
7980.0;GCHAFN--PB138;0.0
7981.0;LCHAS2A-PB034;0.0
7982.0;LCHANA--PB034;0.0
7986.0;NCLARG3-BA013;0.0
7987.0;NCLARG4-BA013;0.0
7988.0;UCLARG3-BA000;1.0
7989.0;UCLARG4-BA000;1.0
7990.0;LXAXADO-PE034;0.0
7991.0;LXAXADOUFV030;0.0
8005.0;LTACAR2-PE034;0.0
8006.0;LFDVII-EOL018;0.0
8007.0;GDELT3A-MA138;0.0
8008.0;LDELT3A-MA034;0.0
8009.0;LDELT3B-MA034;0.0
8010.0;LDELT3C-MA034;0.0
8011.0;GDELTA6-MA138;0.0
8012.0;LDELT6A-MA034;0.0
8013.0;LDELT3BEOL036;0.0
8014.0;LDELT3CEOL036;0.0
8015.0;LDELTA5EOL010;0.0
8016.0;ISOLFUT-CE069;0.0
8017.0;LSOLFUT-CE034;0.0
8018.0;IANG.PE-PE069131020-18.;0.0
8019.0;IANG.AL-PE069131020-18.;0.0
8020.0;IGNN.PE-PE069131021-22.;0.0
8021.0;IGNN.BO-PE069131021-22.;0.0
8022.0;IGNN.PB-PE069131021-22.;0.0
8023.0;FNOR.CP-PB230;0.0
8024.0;FNOR.EC-PB230;0.0
8025.0;FNOR.NO-PB230;0.0
8026.0;ICGD.BO-PB069131020-14.;0.0
8027.0;ICGD.PB-PB069131020-14.;0.0
8028.0;GPLD.BO-PB138;0.0
8029.0;GPLD.PB-PB138;0.0
8030.0;ISTD.RN-RN069;0.0
8031.0;ISTD.PB-RN069;0.0
8032.0;IPEN.AL-AL069131020-27.;0.0
8033.0;IPEN.SE-AL069131020-27.;0.0
8034.0;ITSA.PI-PI069131020-1.3;0.0
8035.0;ITSA.MA-PI069131020-1.3;0.0
8037.0;IBEA.PI-PI069;0.0
8038.0;FLD.MA--MA230;0.0
8039.0;FLD.VP--MA230;0.0
8040.0;IIZ.MA--MA06913102012.7;0.0
8041.0;IIZ.TO--MA06913102012.7;0.0
8042.0;GPF.MA--MA13813;0.0
8043.0;GPF.TO--MA13813;0.0
8044.0;IICO.RN-CE069131020-15.;0.0
8045.0;IICO.CE-CE069131020-15.;0.0
8046.0;FCTG.GR-BA230;0.0
8047.0;FCTG.VM-BA230;0.0
8048.0;NZBU.BA-BA013;0.0
8049.0;NZBU.AL-BA013;0.0
8052.0;IZE1.BA-BA069;0.0
8053.0;IZE1.AL-BA069;0.0
8054.0;IJZD.PE-BA069;0.0
8055.0;IJZD.BA-BA069;0.0
8056.0;FJGR.BA-BA230;0.0
8057.0;FJGR.MC-BA230;0.0
8058.0;FCRD.VM-PA230;0.0
8059.0;FCRD.VS-PA230;0.0
8060.0;FVC.ALB-PA230;0.0
8061.0;FVC.ALU-PA230;0.0
8062.0;FVC.PMG-PA230;0.0
8063.0;ILRJ.AP-AP069;0.0
8064.0;ILRJ.PA-AP069;0.0
8065.0;IBVSER1-CE069;0.0
8066.0;LBVSER1-CE034;0.0
8067.0;IPLANAL-BA069;0.0
8068.0;LPLANAL-BA034;0.0
8069.0;INSCONC-BA069;0.0
8070.0;LNSCONC-BA034;0.0
8071.0;LNSCONCEOL048;0.0
8072.0;ILICALM-BA069;0.0
8073.0;LLICALM-BA034;0.0
8074.0;LLICALMEOL046;0.0
8075.0;IGUIRAP-BA069;0.0
8076.0;LGUIRAP-BA034;0.0
8077.0;LGUIRAPEOL033;0.0
8078.0;IALVORA-BA069;0.0
8079.0;LALVORA-BA034;0.0
8080.0;LALVORAEOL024;0.0
8081.0;FUMBURA-BA230;0.0
8082.0;LUBN-B1-BA034;0.0
8083.0;LUBN-B2-BA034;0.0
8084.0;LUBN-B3-BA034;0.0
8085.0;LUBN-B2EOL047;0.0
8086.0;LUBN-B3EOL050;0.0
8087.0;ICALAN1-RN069;0.0
8088.0;LCALAN1-RN034;0.0
8089.0;ICALAN2-RN069;0.0
8090.0;LCALAN2-RN034;0.0
8091.0;LCALAN2EOL045;0.0
8092.0;ICALAN3-RN069;0.0
8093.0;LCALAN3-RN034;0.0
8094.0;ISSAN12-RN069;0.0
8095.0;ILANCHI-RN069;0.0
8096.0;LSSAN12-RN034;0.0
8097.0;LLANCHI-RN034;0.0
8098.0;LMACAMBEOL009;0.0
8099.0;LLANCHIEOL014;0.0
8100.0;CXINGU--PA500;0.0
8101.0;CXI-TC1CAP500;2.0
8102.0;CXI-TC2CAP500;2.0
8103.0;CXI-JR1CAP500;2.0
8104.0;CXI-JR2CAP500;2.0
8105.0;GGUAIR-BIO138;0.0
8106.0;FXINGU--PA230;0.0
8109.0;ISSANT3-RN069;0.0
8110.0;IPEDRAJ-RN069;0.0
8111.0;LSSANT3-RN034;0.0
8112.0;LPEDRAJ-RN034;0.0
8113.0;LMACAM2EOL009;0.0
8114.0;LPEDRAJEOL020;0.0
8115.0;GBRPOT1-RN138;0.0
8116.0;GBRPOT2-RN138;0.0
8117.0;LBPOTB1-RN034;0.0
8118.0;LBPOTB2-RN034;0.0
8119.0;LBRPOT2-RN034;0.0
8120.0;LBPOTB2EOL020;0.0
8121.0;LBRPOT2EOL028;0.0
8122.0;GMANSEC-RN138;0.0
8123.0;LMSECO1-RN034;0.0
8124.0;LMSECO2-RN034;0.0
8125.0;LMSECO3-RN034;0.0
8126.0;LMSECO5-RN034;0.0
8127.0;LMSECO2EOL013;0.0
8128.0;LMSECO3EOL013;0.0
8129.0;LMSECO5EOL013;0.0
8131.0;LSDB-AF-BA034;0.0
8132.0;LSDBAF-EOL030;0.0
8134.0;LV.BAF3-BA034;0.0
8135.0;LV.BAF3EOL033;0.0
8136.0;FFSUL---BA230;0.0
8137.0;LFSUL-1-BA034;0.0
8138.0;LVSJN2-EOL047;0.0
8139.0;LMEL-3--RN034;0.0
8140.0;LSMEL-2-RN034;0.0
8141.0;LECH6-7EOL032;0.0
8142.0;CJERUSA-RN500;0.0
8143.0;LJERUSA-RN034;0.0
8144.0;LJERUSAEOL000;0.0
8145.0;CM.VERD-RN500;0.0
8146.0;LM.VERD-RN034;0.0
8147.0;LM.VERDEOL000;0.0
8148.0;FM.RONC-RN230;0.0
8149.0;LM.RONC-RN034;0.0
8151.0;CRIOVT2-RN500;0.0
8152.0;LRVEN-1-RN034;0.0
8153.0;LRVEN-1EOL031;0.0
8154.0;FGAMELE-RN230;0.0
8155.0;LGAMELE-RN034;0.0
8156.0;LGAMELEEOL023;0.0
8161.0;FFLARGA-BA230;0.0
8162.0;LFSUL-2-BA034;0.0
8163.0;FALEX---CE230;0.0
8164.0;LALX-B1-CE034;0.0
8165.0;FLAVRAS-CE230;0.0
8166.0;LLAVRAS-CE034;0.0
8167.0;CFV_SJP-PI500;0.0
8168.0;LFV_SJP-PI034;0.0
8171.0;FR.EGUA-BA230;0.0
8172.0;FR.FOR2-BA230;0.0
8173.0;GR.FOR2-BA138;0.0
8175.0;USTD-T1-RN000;1.0
8176.0;USTD-T1-RN013;0.0
8177.0;USTD-T2-RN000;1.0
8178.0;USTD-T2-RN013;0.0
8179.0;FLARANJ-BA230;0.0
8180.0;LLARANJ-BA034;0.0
8188.0;CS.GONC-PI500;0.0
8189.0;LSGON-1-PI034;0.0
8192.0;GBRIGDA-PE138;0.0
8193.0;LBRIGDA-PE034;0.0
8194.0;CMCPSUL-BA500;0.0
8195.0;LMSULD3-BA034;0.0
8198.0;CLDVENT-PI500;0.0
8199.0;LLDVENT-PI034;0.0
8200.0;CJURUPA-PA500;0.0
8201.0;CJR-XI1CAP500;2.0
8202.0;CJR-XI2CAP500;2.0
8203.0;CJR-OX1CAP500;2.0
8204.0;CJR-OX2CAP500;2.0
8205.0;FAVENT2-RN230;0.0
8206.0;LAVENT2-RN034;0.0
8207.0;CSMEL---RN500;0.0
8208.0;LSMEL-1-RN034;0.0
8209.0;IS.BARR-BA069;0.0
8210.0;LS.BARR-BA034;0.0
8213.0;FTAMBII-BA230;0.0
8214.0;LTAMBII-BA034;0.0
8221.0;USANA1--AP000;1.0
8222.0;USANS3--AP000;1.0
8223.0;USANA2--AP000;1.0
8224.0;XCNUNE1UHE001;0.0
8225.0;XCNUNE2UHE001;0.0
8229.0;LPND12-EOL015;0.0
8230.0;NSANTAN-AP013;0.0
8231.0;NSANTA1-AP013;2.0
8233.0;NSANTA2-AP013;2.0
8235.0;NSANT1-UTE000;0.0
8236.0;NSANT2-UTE000;0.0
8237.0;NSANT33UTE000;0.0
8238.0;NUTESANUTE000;0.0
8239.0;LPND34-EOL019;0.0
8240.0;FJANDAI-CE230;0.0
8241.0;LJAND-1-CE034;0.0
8249.0;UJURUP3-PA000;1.0
8250.0;FJURUPA-PA230;0.0
8251.0;ISANTAN-AP069;0.0
8252.0;UJURUP1-PA000;1.0
8253.0;NJURUP1-PA013;2.0
8254.0;UJURUP2-PA000;1.0
8255.0;IJURUPA-PA069;0.0
8256.0;NJURUP2-PA013;2.0
8257.0;ISTA.RI-AP069;0.0
8258.0;IMACAP2-AP069;0.0
8259.0;IEQUATO-AP069;0.0
8260.0;IS.JOSE-AP069;0.0
8265.0;12JURUPACER018;2.0
8266.0;FLD.PE--MA230;0.0
8267.0;VSA.J.VUHE000;0.0
8268.0;FSA.JAR-AP230;0.0
8269.0;VSA.JARUHE001;0.0
8270.0;FLARANJ-AP230;0.0
8271.0;ILARANJ-AP069;0.0
8272.0;GCOANUN-AP138;0.0
8274.0;GSANTAN-AP138;0.0
8276.0;NCALDEIUHE001;0.0
8277.0;FCALDEI-AP230;0.0
8278.0;FF.GOME-AP230;0.0
8279.0;VFGOMESUHE001;0.0
8280.0;FMACAPA-AP230;0.0
8281.0;IMACAP1-AP069;0.0
8282.0;UMACAP1-AP000;1.0
8283.0;NMACAP1-AP013;2.0
8284.0;UMACAP2-AP000;1.0
8285.0;08MACAPACER015;2.0
8286.0;NMACAP2-AP013;2.0
8288.0;UMACAP3-AP000;1.0
8289.0;NMACAP3-AP013;2.0
8290.0;ITSANTA-RN069;0.0
8291.0;LTSANT1-RN034;0.0
8292.0;LTSANT1EOL013;0.0
8295.0;LECH3-6EOL033;0.0
8296.0;FMB.CPA-PA230;0.0
8297.0;FTU.DOW-PA230;0.0
8298.0;FIZ.GUS-MA230;0.0
8299.0;LCHFNA-EOL023;0.0
8300.0;CORIXIM-PA500;0.0
8301.0;COX-JR1CAP500;2.0
8302.0;COX-JR2CAP500;2.0
8303.0;COX-SV1CAP500;2.0
8304.0;COX-SV2CAP500;2.0
8305.0;LJAND-2-CE034;0.0
8306.0;LJANDAIEOL020;0.0
8307.0;FSMGOST-RN230;0.0
8308.0;LSMGOST-RN034;0.0
8309.0;LUVENT-EOL023;0.0
8310.0;LDELT6B-MA034;0.0
8311.0;FORIXIM-PA230;0.0
8312.0;LDLT7-8EOL036;0.0
8313.0;UORIXI1-PA000;1.0
8314.0;NORIXI1-PA013;0.0
8315.0;UORIXI2-PA000;1.0
8316.0;NORIXI2-PA013;0.0
8321.0;FJURUTI-PA230;0.0
8322.0;GJURUTI-PA138;0.0
8323.0;FTA.PMG-PA230;0.0
8324.0;UJURUT1-PA000;1.0
8325.0;UJURUT2-PA000;1.0
8326.0;NJUR-T1-PA013;0.0
8327.0;NJURUTT-PA013;0.0
8328.0;LVSANG2EOL038;0.0
8329.0;LSGON-2UFV242;0.0
8330.0;LVSJA22EOL018;0.0
8333.0;LM.RONCEOL050;0.0
