;BUS_ID;BUS_NAME;Gen_Type;Latitude;Longitude;U_FED;REG
301;414.0;OESTE--SP440;;-23.4463;-47.4117;SP;Sudeste-Centro-Oeste
302;415.0;OESTE--SP088;;-22.9507111;-48.4374792;SP;Sudeste-Centro-Oeste
303;421.0;PIRITU-SP230;;-23.49972222;-46.71666667;SP;Sudeste-Centro-Oeste
304;422.0;PIRITU-SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
305;423.0;ROSANA-SP230;;-23.4931;-46.7682;SP;Sudeste-Centro-Oeste
306;424.0;ROSA7D-SP138;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
307;427.0;CENTRO-SP230;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
308;428.0;CENTRO-SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
309;429.0;CENTRA-SP020;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
310;430.0;ROSA8D-SP138;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
311;435.0;NORTE--SP345;;-23.4828;-46.5582;SP;Sudeste-Centro-Oeste
312;436.0;NORTE2-SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
313;437.0;NORTE1-SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
314;438.0;M.REAL-SP345;;-23.5623;-46.6255;SP;Sudeste-Centro-Oeste
315;439.0;ANHANG-SP345;;-23.4931;-46.7682;SP;Sudeste-Centro-Oeste
316;440.0;M.REAA-SP020;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
317;441.0;MREALE-SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
318;442.0;NORDES-SP345;;-23.4549;-46.3817;SP;Sudeste-Centro-Oeste
319;443.0;NORDES-SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
320;444.0;ANHANG-SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
321;445.0;ITAPET-SP088;;-22.8689059;-45.2551667;SP;Sudeste-Centro-Oeste
322;446.0;MOG-EP-SP230;;-23.55;-46.18305556;SP;Sudeste-Centro-Oeste
323;447.0;MOG-EP-SP088;;-22.8689059;-45.2551667;SP;Sudeste-Centro-Oeste
324;448.0;ITAPET-SP230;;-23.53305556;-46.16666667;SP;Sudeste-Centro-Oeste
325;449.0;ITAPET-SP345;;-23.53305556;-46.16666667;SP;Sudeste-Centro-Oeste
326;452.0;AGUAZU-SP138;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
327;453.0;AGUAZU-SP440;;-23.375148;-46.40305;SP;Sudeste-Centro-Oeste
328;454.0;S.JOSE-SP230;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
329;455.0;S.JOSE-SP088;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
330;458.0;APAREC-SP230;;-22.8689059;-45.2551667;SP;Sudeste-Centro-Oeste
331;459.0;APAREC-SP088;;-22.8689059;-45.2551667;SP;Sudeste-Centro-Oeste
332;460.0;RVERME-SP138;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
333;461.0;S.CABE-SP230;;-22.64972222;-44.93333333;SP;Sudeste-Centro-Oeste
334;462.0;S.CAB1-SP088;;-22.8689059;-45.2551667;SP;Sudeste-Centro-Oeste
335;464.0;LESTE--SP345;;-23.5958;-46.4694;SP;Sudeste-Centro-Oeste
336;465.0;LESTE--SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
337;466.0;RAMON--SP345;;-23.58305556;-46.53333333;SP;Sudeste-Centro-Oeste
338;467.0;RAMORF-SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
339;471.0;BAIXAD-SP345;;-23.8595978;-46.4205862;SP;Sudeste-Centro-Oeste
340;472.0;BAIXAD-SP230;;-23.8595978;-46.4205862;SP;Sudeste-Centro-Oeste
341;473.0;BAIXAD-SP088;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
342;474.0;SUL----SP345;;-23.69972222;-46.53333333;SP;Sudeste-Centro-Oeste
343;475.0;SUL-1--SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
344;476.0;SUL-2--SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
345;477.0;CARBOC-SP230;;-23.866733;-46.414216;SP;Sudeste-Centro-Oeste
346;478.0;BAGUAC-SP440;;-21.145014;-50.2816325;SP;Sudeste-Centro-Oeste
347;479.0;BAGUAC-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
348;480.0;H.BORD-SP230;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
349;481.0;HBONOR-SP088;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
350;482.0;HBOSUL-SP088;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
351;483.0;PE-RBO-SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
352;484.0;PIRATI-SP230;;-23.7;-46.684333;SP;Sudeste-Centro-Oeste
353;485.0;PIRATI-SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
354;486.0;PIRA2--SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
355;487.0;PIRAT2-SP345;;-23.698611;-46.676111;SP;Sudeste-Centro-Oeste
356;488.0;INTERL-SP345;;-23.71638889;-46.68333333;SP;Sudeste-Centro-Oeste
357;491.0;XAVANT-SP345;;-23.64972222;-46.73333333;SP;Sudeste-Centro-Oeste
358;492.0;BANDEI-SP345;;-23.599;-46.6923;SP;Sudeste-Centro-Oeste
359;493.0;BANDEI-SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
360;494.0;BANDEA-SP034;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
361;495.0;M.FORN-SP345;;-23.5284;-46.7518;SP;Sudeste-Centro-Oeste
362;496.0;M.FORN-SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
363;497.0;CERRAD-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
364;498.0;DAMATA-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
365;500.0;A.VERMUHE004;UHE;-19.86722222;-50.35;SP;Sudeste-Centro-Oeste
366;501.0;I.SOLTUHE014;UHE;-20.42222222;-51.34;SP;Sudeste-Centro-Oeste
367;502.0;JUPIA-UHE007;UHE;-20.7831;-51.633;SP;Sudeste-Centro-Oeste
368;503.0;JUPI--UHE002;UHE;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
369;505.0;ROSAN2UHE002;UHE;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
370;506.0;JURUMIUHE002;UHE;-23.22;-49.23833333;SP;Sudeste-Centro-Oeste
371;507.0;CAPIVAUHE003;UHE;-22.6575;-51.36083333;SP;Sudeste-Centro-Oeste
372;508.0;CANOA1UHE002;UHE;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
373;509.0;CANOA2UHE002;UHE;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
374;510.0;PPRIMAUHE009;UHE;-22.48198411;-52.95610506;SP;Sudeste-Centro-Oeste
375;511.0;ROSAN1UHE002;UHE;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
376;512.0;S.GRD-UHE003;UHE;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
377;513.0;TAQUARUHE003;UHE;-22.54416667;-52.01055556;SP;Sudeste-Centro-Oeste
378;514.0;CHAVANUHE003;UHE;-23.13194444;-49.73472222;SP;Sudeste-Centro-Oeste
379;515.0;BARIRIUHE002;UHE;-22.505;-48.545;MG;Sudeste-Centro-Oeste
380;516.0;BBONITUHE003;UHE;-22.505;-48.545;MG;Sudeste-Centro-Oeste
381;517.0;IBITINUHE002;UHE;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
382;518.0;N.AVANUHE002;UHE;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
383;519.0;PROMISUHE002;UHE;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
384;520.0;3IRMAOUHE003;UHE;-20.65638889;-51.48277778;SP;Sudeste-Centro-Oeste
385;521.0;CACONDUHE002;UHE;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
386;522.0;ECUNHAUHE003;UHE;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
387;523.0;LIMOEIUHE002;UHE;-22.505;-48.545;MG;Sudeste-Centro-Oeste
388;524.0;BARIR2UHE001;UHE;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
389;525.0;JAGUA-UHE002;UHE;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
390;526.0;PARAIBUHE002;UHE;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
391;527.0;SALTO--SP440;;-23.179056;-47.245;SP;Sudeste-Centro-Oeste
392;528.0;SALTO--SP088;;-22.9507111;-48.4374792;SP;Sudeste-Centro-Oeste
393;530.0;M.ROND-MS440;;-20.794348;-51.638342;MS;Sudeste-Centro-Oeste
394;531.0;I.SOLTSIN004;SIN;-20.42222222;-51.34;SP;Sudeste-Centro-Oeste
395;532.0;EMBU--SIN001;SIN;-23.84694444;-46.80055556;SP;Sudeste-Centro-Oeste
396;533.0;SANGELSIN001;SIN;-23.5875;-46.25861111;SP;Sudeste-Centro-Oeste
397;534.0;ROS-2--SP138;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
398;535.0;AVERME-SP500;;-19.86722222;-50.35;SP;Sudeste-Centro-Oeste
399;536.0;AVERME-SP440;;-19.86722222;-50.35;SP;Sudeste-Centro-Oeste
400;537.0;AVERME-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
401;538.0;ISOLTE-SP440;;-20.42222222;-51.34;SP;Sudeste-Centro-Oeste
402;539.0;JUPIA--SP440;;-20.7831;-51.633;SP;Sudeste-Centro-Oeste
403;540.0;GETULI-SP440;;-21.855464;-49.838358;SP;Sudeste-Centro-Oeste
404;541.0;JUPIA--SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
405;542.0;3IRMAO-SP440;;-20.65638889;-51.48277778;SP;Sudeste-Centro-Oeste
406;543.0;3IRMAO-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
407;544.0;PPRIMA-SP440;;-22.48198411;-52.95610506;SP;Sudeste-Centro-Oeste
408;545.0;NPPRIM-MS230;;-22.48198411;-52.95610506;MS;Sudeste-Centro-Oeste
409;546.0;ROSANA-SP138;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
410;547.0;TAQUAR-SP440;;-22.54416667;-52.01055556;SP;Sudeste-Centro-Oeste
411;548.0;TAQUAR-SP138;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
412;549.0;CAPIVA-SP440;;-22.6575;-51.36083333;SP;Sudeste-Centro-Oeste
413;550.0;CAPIVA-SP138;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
414;551.0;ASSIS2-SP230;;-22.67194444;-50.35111111;SP;Sudeste-Centro-Oeste
415;552.0;ASSIS--SP440;;-22.67194444;-50.35111111;SP;Sudeste-Centro-Oeste
416;554.0;ASSIS--SP088;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
417;555.0;CANOA1-SP088;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
418;556.0;ASSIS--SP525;;-22.67194444;-50.35111111;SP;Sudeste-Centro-Oeste
419;557.0;CANOA2-SP088;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
420;559.0;ARARAQ-SP440;;-21.78416667;-48.26638889;SP;Sudeste-Centro-Oeste
421;560.0;ARARAQ-SP138;;-22.505;-48.545;SP;Sudeste-Centro-Oeste
422;561.0;BAURU--SP440;;-22.2827632;-49.0960184;SP;Sudeste-Centro-Oeste
423;562.0;BAURU--SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
424;563.0;RIBPRE-SP440;;-21.20055556;-47.68611111;SP;Sudeste-Centro-Oeste
425;564.0;RIBPRE-SP138;;-22.505;-48.545;SP;Sudeste-Centro-Oeste
426;565.0;MMIRI3-SP440;;-22.42277778;-47.06722222;SP;Sudeste-Centro-Oeste
427;566.0;MMRIM3-SP138;;-22.505;-48.545;SP;Sudeste-Centro-Oeste
428;567.0;SBARBA-SP440;;-22.72472222;-47.42055556;SP;Sudeste-Centro-Oeste
429;568.0;SBARBA-SP138;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
430;570.0;SUMARE-SP440;;-22.86777778;-47.28583333;SP;Sudeste-Centro-Oeste
431;571.0;SUMARE-SP138;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
432;572.0;MIRASS-SP440;;-20.866667;-49.5;SP;Sudeste-Centro-Oeste
433;573.0;PIRACI-SP440;;-22.652361;-47.630414;SP;Sudeste-Centro-Oeste
434;574.0;B.JARD-SP440;;-23.15416667;-46.99222222;SP;Sudeste-Centro-Oeste
435;575.0;B.JARD-SP138;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
436;576.0;B.JARD-SP088;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
437;577.0;PIRACI-SP138;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
438;578.0;JPTR1Y-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
439;579.0;JPTR2Y-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
440;581.0;EMBUGU-SP440;;-23.84694444;-46.80055556;SP;Sudeste-Centro-Oeste
441;582.0;EMBUGU-SP345;;-23.84694444;-46.80055556;SP;Sudeste-Centro-Oeste
442;583.0;EMBUG--SP138;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
443;584.0;CABREU-SP440;;-23.2778172;-47.1165143;SP;Sudeste-Centro-Oeste
444;585.0;GERDAU-SP440;;-23.4375;-47.08416667;SP;Sudeste-Centro-Oeste
445;586.0;JANDIR-SP440;;-23.571111;-46.893611;SP;Sudeste-Centro-Oeste
446;587.0;ARARA--SP138;;-22.505;-48.545;SP;Sudeste-Centro-Oeste
447;588.0;JANDI--SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
448;589.0;ARARAS-SP440;;-22.395121;-47.460957;SP;Sudeste-Centro-Oeste
449;590.0;CABREU-SP230;;-23.2778172;-47.1165143;SP;Sudeste-Centro-Oeste
450;591.0;CABREU-SP138;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
451;593.0;S.ANGE-SP440;;-28.2775;-54.325278;SP;Sudeste-Centro-Oeste
452;594.0;S.ANGE-SP345;;-28.2775;-54.325278;SP;Sudeste-Centro-Oeste
453;595.0;S.ANGE-SP138;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
454;596.0;MIRAS2-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
455;598.0;TAUBAT-SP500;;-23.07027778;-45.58972222;SP;Sudeste-Centro-Oeste
456;599.0;TAUBAT-SP440;;-23.07027778;-45.58972222;SP;Sudeste-Centro-Oeste
457;600.0;TAUBAT-SP230;;-23.07027778;-45.58972222;SP;Sudeste-Centro-Oeste
458;601.0;TAUBAT-SP138;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
459;602.0;GUARAN-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
460;605.0;MO-GUA-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
461;607.0;CBA----SP230;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
462;608.0;CBA----SP440;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
463;609.0;F.DIAS-SP500;;-23.055694;-46.51582;SP;Sudeste-Centro-Oeste
464;610.0;F.DIAS-SP440;;-23.055694;-46.51582;SP;Sudeste-Centro-Oeste
465;612.0;SALTGR-SP230;;-22.9057;-49.9989;SP;Sudeste-Centro-Oeste
466;613.0;SALTGR-SP088;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
467;614.0;PIRAJUUHE002;UHE;-23.18305556;-49.38333333;SP;Sudeste-Centro-Oeste
468;615.0;CHAVAN-SP230;;-23.13194444;-49.73472222;SP;Sudeste-Centro-Oeste
469;616.0;CHAVAN-SP088;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
470;618.0;JURUMI-SP230;;-23.22;-49.23833333;SP;Sudeste-Centro-Oeste
471;620.0;JURUMI-SP138;;-22.9507111;-48.4374792;SP;Sudeste-Centro-Oeste
472;621.0;ITARA2-SP138;;-22.9507111;-48.4374792;SP;Sudeste-Centro-Oeste
473;622.0;ITAPEV-SP138;;-22.9507111;-48.4374792;SP;Sudeste-Centro-Oeste
474;623.0;CBONIT-SP230;;-23.99027778;-48.35138889;SP;Sudeste-Centro-Oeste
475;624.0;CBONIT-SP138;;-22.9507111;-48.4374792;SP;Sudeste-Centro-Oeste
476;625.0;BOTUCA-SP230;;-22.9507111;-48.4374792;SP;Sudeste-Centro-Oeste
477;626.0;BOTUCA-SP138;;-22.9507111;-48.4374792;SP;Sudeste-Centro-Oeste
478;627.0;ITARAR-SP230;;-24.101917;-49.312917;SP;Sudeste-Centro-Oeste
479;629.0;AVARE--SP230;;-23.06166667;-48.93333333;SP;Sudeste-Centro-Oeste
480;633.0;BARIRI-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
481;634.0;BARI-A-SP138;;-22.505;-48.545;SP;Sudeste-Centro-Oeste
482;635.0;BBONIT-SP138;;-22.505;-48.545;SP;Sudeste-Centro-Oeste
483;636.0;BBONIT-SP069;;-22.505;-48.545;SP;Sudeste-Centro-Oeste
484;638.0;CATAN2-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
485;639.0;DRACE1-SP138;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
486;640.0;FLORID-SP138;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
487;641.0;PIRAJU-SP230;;-23.18305556;-49.38333333;SP;Sudeste-Centro-Oeste
488;642.0;FLORID-SP069;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
489;643.0;MIRANT-SP138;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
490;645.0;IBITIN-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
491;647.0;ISOLTE-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
492;648.0;PIONE2-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
493;649.0;JALES--SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
494;652.0;NAVANH-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
495;654.0;PENAPO-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
496;655.0;PENAPO-SP069;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
497;657.0;PPRI-A-SP138;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
498;658.0;PPRI-B-SP138;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
499;659.0;PPRUDE-SP138;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
500;661.0;PROMIS-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
501;663.0;PPRUDE-SP088;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
502;665.0;SJRPRE-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
503;666.0;PARAP2-SP088;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
504;667.0;PARAP2-SP230;;-22.43427;-50.592116;SP;Sudeste-Centro-Oeste
505;668.0;ALTAPT-SP440;;-21.6399984;-51.1604183;SP;Sudeste-Centro-Oeste
506;669.0;TUP----SP138;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
507;670.0;ALTAPT-SP138;;-23.099722;-49.593056;SP;Sudeste-Centro-Oeste
508;671.0;UBARAN-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
509;672.0;UBARAN-SP069;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
510;673.0;VALPAI-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
511;674.0;VOTUP2-SP138;;-20.74611111;-51.66166667;SP;Sudeste-Centro-Oeste
512;681.0;BRAGAC-SP138;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
513;682.0;JAG-2Y-SP138;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
514;683.0;CACOND-SP138;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
515;687.0;EUCUNH-SP138;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
516;689.0;ITA-1Y-SP138;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
517;692.0;LIME-1-SP138;;-22.505;-48.545;SP;Sudeste-Centro-Oeste
518;693.0;LIMOEI-SP138;;-22.505;-48.545;SP;Sudeste-Centro-Oeste
519;694.0;MAIRI--SP138;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
520;695.0;MGUACU-SP138;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
521;696.0;MMRI2--SP138;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
522;697.0;ATIBA2-SP345;;-23.045036;-46.556433;SP;Sudeste-Centro-Oeste
523;698.0;ATIBA2-SP138;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
524;699.0;PFERR--SP138;;-22.505;-48.545;SP;Sudeste-Centro-Oeste
525;701.0;RCLAR1-SP138;;-22.505;-48.545;SP;Sudeste-Centro-Oeste
526;703.0;SCARLO-SP138;;-22.505;-48.545;SP;Sudeste-Centro-Oeste
527;705.0;SJBVI2-SP138;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
528;709.0;BERT2--SP138;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
529;712.0;CARAG--SP138;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
530;715.0;MAIRI2-SP088;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
531;718.0;PARAI--SP138;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
532;719.0;SJB2---SP138;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
533;720.0;JAGUAR-SP088;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
534;721.0;MAIRIP-SP088;;-23.19972222;-45.88333333;SP;Sudeste-Centro-Oeste
535;722.0;PERUIB-SP069;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
536;725.0;R.PARD-SP138;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
537;730.0;SSEBAS-SP138;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
538;732.0;BAIXAD-SP138;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
539;734.0;V.CARV-SP138;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
540;741.0;ITAPE2-SP138;;-22.9507111;-48.4374792;SP;Sudeste-Centro-Oeste
541;742.0;ITAPE2-SP088;;-22.9507111;-48.4374792;SP;Sudeste-Centro-Oeste
542;744.0;MON-1Y-SP138;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
543;746.0;PERUIB-SP138;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
544;747.0;REGIST-SP138;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
545;748.0;TIETE--SP138;;-22.9507111;-48.4374792;SP;Sudeste-Centro-Oeste
546;749.0;C.DOUR-GO230;;-18.49916667;-49.48638889;GO;Sudeste-Centro-Oeste
547;750.0;C.DO11UHE002;UHE;-17.64448889;-51.69153333;GO;Sudeste-Centro-Oeste
548;751.0;C.DO13UHE002;UHE;-17.64448889;-51.69153333;GO;Sudeste-Centro-Oeste
549;752.0;C.DOU1UHE001;UHE;-18.49916667;-49.48638889;GO;Sudeste-Centro-Oeste
550;753.0;C.D13NUHE002;UHE;-18.49916667;-49.48638889;GO;Sudeste-Centro-Oeste
551;754.0;C.D13KUHE002;UHE;-18.49916667;-49.48638889;GO;Sudeste-Centro-Oeste
552;755.0;C.DOUR-GO138;;-17.64448889;-51.69153333;GO;Sudeste-Centro-Oeste
553;757.0;STAMAR-GO138;;-16.34909;-47.83193;GO;Sudeste-Centro-Oeste
554;759.0;C.DOUR-GO069;;-17.64448889;-51.69153333;GO;Sudeste-Centro-Oeste
555;760.0;ANHANG-GO230;;-16.7894;-49.236698;GO;Sudeste-Centro-Oeste
556;761.0;ANHANG-GO138;;-16.401944;-48.943889;GO;Sudeste-Centro-Oeste
557;762.0;ANHANG-GO069;;-16.401944;-48.943889;GO;Sudeste-Centro-Oeste
558;763.0;G.LEST-GO230;;-16.683611;-49.235;GO;Sudeste-Centro-Oeste
559;764.0;AEROP1-GO138;;-16.401944;-48.943889;GO;Sudeste-Centro-Oeste
560;766.0;XAVANT-GO230;;-16.58055556;-49.25916667;GO;Sudeste-Centro-Oeste
561;767.0;MEIAPO-GO138;;-16.401944;-48.943889;GO;Sudeste-Centro-Oeste
562;768.0;XAVANT-GO138;;-16.401944;-48.943889;GO;Sudeste-Centro-Oeste
563;769.0;FERROV-GO138;;-16.401944;-48.943889;GO;Sudeste-Centro-Oeste
564;770.0;REAL---GO138;;-16.401944;-48.943889;GO;Sudeste-Centro-Oeste
565;772.0;ATLANT-GO138;;-16.401944;-48.943889;GO;Sudeste-Centro-Oeste
566;773.0;CAMPIN-GO138;;-16.401944;-48.943889;GO;Sudeste-Centro-Oeste
567;774.0;CAMP-C-GO013;;-16.401944;-48.943889;GO;Sudeste-Centro-Oeste
568;775.0;DAIA---GO138;;-16.401944;-48.943889;GO;Sudeste-Centro-Oeste
569;776.0;JUNDIA-GO138;;-16.401944;-48.943889;GO;Sudeste-Centro-Oeste
570;777.0;ANAPOL-GO138;;-16.401944;-48.943889;GO;Sudeste-Centro-Oeste
571;778.0;CORUMB-GO138;;-16.401944;-48.943889;GO;Sudeste-Centro-Oeste
572;779.0;INHUMA-GO138;;-16.401944;-48.943889;GO;Sudeste-Centro-Oeste
573;780.0;FIRMIN-GO138;;-16.401944;-48.943889;GO;Sudeste-Centro-Oeste
574;781.0;IPORA-PCH138;PCH;-16.401944;-48.943889;GO;Sudeste-Centro-Oeste
575;782.0;QUIRI--GO138;;-17.64448889;-51.69153333;GO;Sudeste-Centro-Oeste
576;783.0;RVERDE-GO138;;-17.64448889;-51.69153333;GO;Sudeste-Centro-Oeste
577;784.0;CATALA-GO138;;-18.790278;-48.147222;GO;Sudeste-Centro-Oeste
578;785.0;QUIRINUTE000;UTE;-17.64448889;-51.69153333;GO;Sudeste-Centro-Oeste
579;786.0;GOIA---GO138;;-16.401944;-48.943889;GO;Sudeste-Centro-Oeste
580;787.0;NIQUEL-GO230;;-14.472769;-48.489934;GO;Sudeste-Centro-Oeste
581;788.0;VOTMET-GO230;;-14.94222222;-49.52416667;GO;Sudeste-Centro-Oeste
582;789.0;CODEMI-GO230;;-14.94222222;-49.52416667;GO;Sudeste-Centro-Oeste
583;790.0;PLANAL-GO230;;-17.81277778;-49.23055556;GO;Sudeste-Centro-Oeste
584;791.0;PQ.EMA-GO138;;-17.64448889;-51.69153333;GO;Sudeste-Centro-Oeste
585;792.0;SAMA---GO138;;-14.472769;-48.489934;GO;Sudeste-Centro-Oeste
586;793.0;PORANG-GO138;;-14.472769;-48.489934;GO;Sudeste-Centro-Oeste
587;794.0;PLANAL-GO138;;-16.34909;-47.83193;GO;Sudeste-Centro-Oeste
