BUS_ID,BUS_NAME,Gen_Type,Latitude,Longitude,U_FED,REG,VBASEKV,ARE
41450.0,FIBR-F-RS230,,-29.89694444,-50.76638889,RS,Sul,230.0,2.0
41500.0,CAMPI2-SP138,,-23.19972222,-45.88333333,SP,Sudeste-Centro-Oeste,138.0,207.0
41501.0,CAMPI3-SP138,,-23.19972222,-45.88333333,SP,Sudeste-Centro-Oeste,138.0,207.0
41502.0,CAMPI4-SP138,,-23.19972222,-45.88333333,SP,Sudeste-Centro-Oeste,138.0,207.0
41503.0,CAMPI5-SP138,,-23.19972222,-45.88333333,SP,Sudeste-Centro-Oeste,138.0,207.0
41509.0,CAMPI3-SP013,,-22.774201,-47.004621,SP,Sudeste-Centro-Oeste,13.8,204.0
41510.0,CAMPI4-SP013,,-22.774201,-47.004621,SP,Sudeste-Centro-Oeste,13.8,204.0
41511.0,CAMPI5-SP013,,-22.774201,-47.004621,SP,Sudeste-Centro-Oeste,13.8,204.0
41513.0,TPRET5-SP020,,-23.710734,-46.273544,SP,Sudeste-Centro-Oeste,20.0,201.0
41515.0,TPRET6-SP020,,-23.710734,-46.273544,SP,Sudeste-Centro-Oeste,20.0,201.0
41517.0,TPRET7-SP020,,-23.710734,-46.273544,SP,Sudeste-Centro-Oeste,20.0,201.0
41519.0,TPRET1-SP069,,-23.710734,-46.273544,SP,Sudeste-Centro-Oeste,69.0,202.0
41521.0,TPRET2-SP069,,-23.710734,-46.273544,SP,Sudeste-Centro-Oeste,69.0,202.0
41523.0,IBIUT1-SP013,,-23.665017,-47.101719,SP,Sudeste-Centro-Oeste,13.8,202.0
41525.0,IBIUT2-SP013,,-23.665017,-47.101719,SP,Sudeste-Centro-Oeste,13.8,202.0
41527.0,IBIUT3-SP013,,-23.665017,-47.101719,SP,Sudeste-Centro-Oeste,13.8,202.0
41529.0,RPTAT1-SP013,,-21.20055556,-47.68611111,SP,Sudeste-Centro-Oeste,13.8,202.0
41531.0,RPTAT2-SP013,,-21.20055556,-47.68611111,SP,Sudeste-Centro-Oeste,13.8,202.0
41533.0,ASSIT5-SP013,,-22.67194444,-50.35111111,SP,Sudeste-Centro-Oeste,13.8,202.0
41535.0,ASSIT1-SP013,,-22.67194444,-50.35111111,SP,Sudeste-Centro-Oeste,13.8,203.0
41537.0,ASSIT2-SP013,,-22.67194444,-50.35111111,SP,Sudeste-Centro-Oeste,13.8,203.0
41539.0,ASSIT7-SP013,,-22.67194444,-50.35111111,SP,Sudeste-Centro-Oeste,13.8,203.0
41541.0,ASSIT3-SP013,,-22.67194444,-50.35111111,SP,Sudeste-Centro-Oeste,13.8,205.0
41543.0,ASSIT4-SP013,,-22.67194444,-50.35111111,SP,Sudeste-Centro-Oeste,13.8,205.0
41545.0,ITATT1-SP013,,-22.940075,-46.933706,SP,Sudeste-Centro-Oeste,13.8,202.0
41547.0,ITATT2-SP013,,-22.940075,-46.933706,SP,Sudeste-Centro-Oeste,13.8,202.0
41549.0,ITATT3-SP013,,-22.940075,-46.933706,SP,Sudeste-Centro-Oeste,13.8,202.0
41551.0,SGRDT5-SP013,,-22.9057,-49.9989,SP,Sudeste-Centro-Oeste,13.8,205.0
41553.0,SGRDT6-SP013,,-22.9057,-49.9989,SP,Sudeste-Centro-Oeste,13.8,205.0
41555.0,PIRAT3-SP013,,-22.652361,-47.630414,SP,Sudeste-Centro-Oeste,13.8,203.0
41557.0,PIRAT4-SP013,,-22.652361,-47.630414,SP,Sudeste-Centro-Oeste,13.8,203.0
41559.0,MAGDT1-SP013,,-20.865,-48.1556,SP,Sudeste-Centro-Oeste,13.8,202.0
41561.0,MAGDT2-SP013,,-20.865,-48.1556,SP,Sudeste-Centro-Oeste,13.8,202.0
41563.0,ARA2T2-SP013,,-21.844678,-48.349092,SP,Sudeste-Centro-Oeste,13.8,202.0
41565.0,ARA2T3-SP013,,-21.844678,-48.349092,SP,Sudeste-Centro-Oeste,13.8,202.0
41567.0,ARA2T4-SP013,,-21.844678,-48.349092,SP,Sudeste-Centro-Oeste,13.8,202.0
41569.0,ARRQT1-SP013,,-21.78416667,-48.26638889,SP,Sudeste-Centro-Oeste,13.8,203.0
41571.0,ARRQT2-SP013,,-21.78416667,-48.26638889,SP,Sudeste-Centro-Oeste,13.8,203.0
41573.0,ARRQT4-SP013,,-21.78416667,-48.26638889,SP,Sudeste-Centro-Oeste,13.8,203.0
41581.0,MIRAT1-SP013,,-20.866667,-49.5,SP,Sudeste-Centro-Oeste,13.8,203.0
41583.0,MIRAT2-SP013,,-20.866667,-49.5,SP,Sudeste-Centro-Oeste,13.8,203.0
41585.0,CBONT4-SP013,,-23.99027778,-48.35138889,SP,Sudeste-Centro-Oeste,13.8,205.0
41587.0,CBONT5-SP013,,-23.99027778,-48.35138889,SP,Sudeste-Centro-Oeste,13.8,205.0
41589.0,CBONT7-SP013,,-23.99027778,-48.35138889,SP,Sudeste-Centro-Oeste,13.8,205.0
41591.0,3IRMT9-SP013,,-20.65638889,-51.48277778,SP,Sudeste-Centro-Oeste,13.8,203.0
41597.0,CHAVT6-SP013,,-23.13194444,-49.73472222,SP,Sudeste-Centro-Oeste,13.8,205.0
41599.0,CHAVT8-SP013,,-23.13194444,-49.73472222,SP,Sudeste-Centro-Oeste,13.8,205.0
41601.0,ARRST1-SP013,,-22.395121,-47.460957,SP,Sudeste-Centro-Oeste,13.8,203.0
41603.0,ARRST2-SP013,,-22.395121,-47.460957,SP,Sudeste-Centro-Oeste,13.8,203.0
41605.0,ARRST3-SP013,,-22.395121,-47.460957,SP,Sudeste-Centro-Oeste,13.8,203.0
41607.0,GETUT2-SP013,,-21.855464,-49.838358,SP,Sudeste-Centro-Oeste,13.8,203.0
41609.0,PRP2T1-SP013,,-22.43427,-50.592116,SP,Sudeste-Centro-Oeste,13.8,205.0
41611.0,CRQ3T2-SP013,,-23.141278,-47.772417,SP,Sudeste-Centro-Oeste,13.8,205.0
41615.0,SBRBT1-SP013,,-22.72472222,-47.42055556,SP,Sudeste-Centro-Oeste,13.8,203.0
41617.0,SBRBT2-SP013,,-22.72472222,-47.42055556,SP,Sudeste-Centro-Oeste,13.8,203.0
41619.0,SBRBT3-SP013,,-22.72472222,-47.42055556,SP,Sudeste-Centro-Oeste,13.8,203.0
41621.0,SBRBT5-SP013,,-22.72472222,-47.42055556,SP,Sudeste-Centro-Oeste,13.8,203.0
41623.0,ATB2T1-SP013,,-23.045036,-46.556433,SP,Sudeste-Centro-Oeste,13.8,204.0
41625.0,EMBGT3-SP013,,-23.84694444,-46.80055556,SP,Sudeste-Centro-Oeste,13.8,203.0
41627.0,EMBGT5-SP013,,-23.84694444,-46.80055556,SP,Sudeste-Centro-Oeste,13.8,203.0
41629.0,SANGT3-SP013,,-23.5875,-46.25861111,SP,Sudeste-Centro-Oeste,13.8,203.0
41631.0,SANGT4-SP013,,-23.5875,-46.25861111,SP,Sudeste-Centro-Oeste,13.8,203.0
41635.0,TAUBT3-SP013,,-23.07027778,-45.58972222,SP,Sudeste-Centro-Oeste,13.8,203.0
41637.0,TAUBT4-SP013,,-23.07027778,-45.58972222,SP,Sudeste-Centro-Oeste,13.8,203.0
41639.0,TAUBT5-SP013,,-23.07027778,-45.58972222,SP,Sudeste-Centro-Oeste,13.8,203.0
41641.0,SOLVT1-SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41643.0,SOLVT2-SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41661.0,MO-FT1-SP013,,-23.503735,-46.169846,SP,Sudeste-Centro-Oeste,13.8,204.0
41663.0,MO-FT2-SP013,,-23.503735,-46.169846,SP,Sudeste-Centro-Oeste,13.8,204.0
41665.0,CPAT57-SP013,,-22.632745,-45.035694,SP,Sudeste-Centro-Oeste,13.8,202.0
41667.0,CPAT59-SP013,,-22.632745,-45.035694,SP,Sudeste-Centro-Oeste,13.8,202.0
41669.0,AVEMT4-SP013,,-19.86722222,-50.35,SP,Sudeste-Centro-Oeste,13.8,202.0
41671.0,AVEMT8-SP013,,-19.86722222,-50.35,SP,Sudeste-Centro-Oeste,13.8,202.0
41675.0,AVEMT5-SP013,,-19.86722222,-50.35,SP,Sudeste-Centro-Oeste,13.8,203.0
41677.0,JURMT3-SP013,,-23.22,-49.23833333,SP,Sudeste-Centro-Oeste,13.8,205.0
41679.0,JURMT4-SP013,,-23.22,-49.23833333,SP,Sudeste-Centro-Oeste,13.8,205.0
41681.0,RPRET1-SP013,,-21.20055556,-47.68611111,SP,Sudeste-Centro-Oeste,13.8,203.0
41683.0,RPRET2-SP013,,-21.20055556,-47.68611111,SP,Sudeste-Centro-Oeste,13.8,203.0
41689.0,BSNTT3-SP034,,-23.8595978,-46.4205862,SP,Sudeste-Centro-Oeste,34.5,204.0
41691.0,BSNTT4-SP034,,-23.8595978,-46.4205862,SP,Sudeste-Centro-Oeste,34.5,204.0
41699.0,TAQUT7-SP013,,-22.54416667,-52.01055556,SP,Sudeste-Centro-Oeste,13.8,203.0
41703.0,MRONT1-MS013,,-20.794348,-51.638342,MS,Sudeste-Centro-Oeste,13.8,203.0
41705.0,MRONT2-MS013,,-20.794348,-51.638342,MS,Sudeste-Centro-Oeste,13.8,203.0
41707.0,MMI3T1-SP013,,-22.42277778,-47.06722222,SP,Sudeste-Centro-Oeste,13.8,203.0
41709.0,MMI3T2-SP013,,-22.42277778,-47.06722222,SP,Sudeste-Centro-Oeste,13.8,203.0
41711.0,MMI3T3-SP013,,-22.42277778,-47.06722222,SP,Sudeste-Centro-Oeste,13.8,203.0
41713.0,SUMRT1-SP013,,-22.86777778,-47.28583333,SP,Sudeste-Centro-Oeste,13.8,203.0
41719.0,BJRDT2-SP013,,-23.15416667,-46.99222222,SP,Sudeste-Centro-Oeste,13.8,203.0
41721.0,BJRDT3-SP013,,-23.15416667,-46.99222222,SP,Sudeste-Centro-Oeste,13.8,203.0
41723.0,BJRDT4-SP013,,-23.15416667,-46.99222222,SP,Sudeste-Centro-Oeste,13.8,203.0
41725.0,BJRDT1-SP013,,-23.15416667,-46.99222222,SP,Sudeste-Centro-Oeste,13.8,203.0
41727.0,CABRT1-SP013,,-23.2778172,-47.1165143,SP,Sudeste-Centro-Oeste,13.8,203.0
41729.0,CABRT2-SP013,,-23.2778172,-47.1165143,SP,Sudeste-Centro-Oeste,13.8,203.0
41731.0,CABRT7-SP013,,-23.2778172,-47.1165143,SP,Sudeste-Centro-Oeste,13.8,203.0
41733.0,CABRT3-SP013,,-23.2778172,-47.1165143,SP,Sudeste-Centro-Oeste,13.8,203.0
41735.0,CABRT4-SP013,,-23.2778172,-47.1165143,SP,Sudeste-Centro-Oeste,13.8,203.0
41739.0,EMBUT2-SP013,,-23.84694444,-46.80055556,SP,Sudeste-Centro-Oeste,13.8,203.0
41741.0,EMBUT9-SP013,,-23.84694444,-46.80055556,SP,Sudeste-Centro-Oeste,13.8,203.0
41747.0,SANGT1-SP013,,-23.5875,-46.25861111,SP,Sudeste-Centro-Oeste,13.8,203.0
41749.0,SANGT2-SP013,,-23.5875,-46.25861111,SP,Sudeste-Centro-Oeste,13.8,203.0
41751.0,TAUBT9-SP013,,-23.07027778,-45.58972222,SP,Sudeste-Centro-Oeste,13.8,202.0
41755.0,NORDT1-SP034,,-23.4549,-46.3817,SP,Sudeste-Centro-Oeste,34.5,204.0
41757.0,NORDT2-SP034,,-23.4549,-46.3817,SP,Sudeste-Centro-Oeste,34.5,204.0
41759.0,NORDT3-SP034,,-23.4549,-46.3817,SP,Sudeste-Centro-Oeste,34.5,204.0
41777.0,ANHAT1-SP034,,-23.4931,-46.7682,SP,Sudeste-Centro-Oeste,34.5,204.0
41779.0,ANHAT2-SP034,,-23.4931,-46.7682,SP,Sudeste-Centro-Oeste,34.5,204.0
41781.0,ANHAT3-SP034,,-23.4931,-46.7682,SP,Sudeste-Centro-Oeste,34.5,204.0
41801.0,JANDT1-SP013,,-23.571111,-46.893611,SP,Sudeste-Centro-Oeste,13.8,203.0
41803.0,JANDT2-SP013,,-23.571111,-46.893611,SP,Sudeste-Centro-Oeste,13.8,203.0
41805.0,JANDT3-SP013,,-23.571111,-46.893611,SP,Sudeste-Centro-Oeste,13.8,203.0
41807.0,PIR2T1-SP013,,-23.698611,-46.676111,SP,Sudeste-Centro-Oeste,13.8,204.0
41809.0,PIR2T2-SP013,,-23.698611,-46.676111,SP,Sudeste-Centro-Oeste,13.8,204.0
41811.0,PIR2T3-SP013,,-23.698611,-46.676111,SP,Sudeste-Centro-Oeste,13.8,204.0
41817.0,TAUBT1-SP013,,-23.07027778,-45.58972222,SP,Sudeste-Centro-Oeste,13.8,203.0
41819.0,TAUBT2-SP013,,-23.07027778,-45.58972222,SP,Sudeste-Centro-Oeste,13.8,203.0
41820.0,TPTBC1-SP345,,-23.710734,-46.273544,SP,Sudeste-Centro-Oeste,345.0,204.0
41821.0,TPTBC2-SP345,,-23.710734,-46.273544,SP,Sudeste-Centro-Oeste,345.0,204.0
41822.0,TPTBC3-SP345,,-23.710734,-46.273544,SP,Sudeste-Centro-Oeste,345.0,204.0
41823.0,TPTBC4-SP345,,-23.710734,-46.273544,SP,Sudeste-Centro-Oeste,345.0,204.0
41824.0,HBANEL-SP230,,-23.87861459,-46.44833426,SP,Sudeste-Centro-Oeste,230.0,205.0
41827.0,HBT231-SP088,,-23.87861459,-46.44833426,SP,Sudeste-Centro-Oeste,88.0,206.0
41829.0,BOTUT1-SP013,,-22.9507111,-48.4374792,SP,Sudeste-Centro-Oeste,13.8,205.0
41831.0,BOTUT2-SP013,,-22.9507111,-48.4374792,SP,Sudeste-Centro-Oeste,13.8,205.0
41833.0,BOTUT4-SP013,,-22.9507111,-48.4374792,SP,Sudeste-Centro-Oeste,13.8,205.0
41835.0,ITPTT3-SP013,,-23.53305556,-46.16666667,SP,Sudeste-Centro-Oeste,13.8,204.0
41837.0,ITPTT4-SP013,,-23.53305556,-46.16666667,SP,Sudeste-Centro-Oeste,13.8,204.0
41843.0,AGAZT1-SP013,,-23.375148,-46.40305,SP,Sudeste-Centro-Oeste,13.8,203.0
41845.0,AGAZT2-SP013,,-23.375148,-46.40305,SP,Sudeste-Centro-Oeste,13.8,203.0
41847.0,FDIAT1-SP013,,-23.055694,-46.51582,SP,Sudeste-Centro-Oeste,13.8,202.0
41849.0,FDIAT2-SP013,,-23.055694,-46.51582,SP,Sudeste-Centro-Oeste,13.8,202.0
41851.0,FDIAT3-SP013,,-23.055694,-46.51582,SP,Sudeste-Centro-Oeste,13.8,202.0
41855.0,ATPTT2-SP013,,-21.6399984,-51.1604183,SP,Sudeste-Centro-Oeste,13.8,203.0
41857.0,ITART1-SP013,,-24.101917,-49.312917,SP,Sudeste-Centro-Oeste,13.8,205.0
41859.0,ROSAT7-SP013,,-22.59972222,-52.86666667,SP,Sudeste-Centro-Oeste,13.8,205.0
41861.0,ROSAT8-SP013,,-22.59972222,-52.86666667,SP,Sudeste-Centro-Oeste,13.8,205.0
41863.0,GETUT1-SP013,,-21.855464,-49.838358,SP,Sudeste-Centro-Oeste,13.8,203.0
41865.0,AVARE-BIO088,BIO,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,88.0,216.0
41868.0,AVART1-SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41869.0,AVART2-SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41870.0,GERDAU-SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41871.0,GERDAU-SP034,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,34.5,216.0
41874.0,GERDT1-SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41875.0,GERDT2-SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41876.0,CBA-1--SP230,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,230.0,216.0
41879.0,CBAT1--SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41880.0,CBAT2--SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41881.0,USIMIN-SP088,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,88.0,216.0
41882.0,WMARTI-SP088,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,88.0,216.0
41885.0,USIMT1-SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41886.0,USIMT2-SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41887.0,TOYOT1-SP007,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,1.0,216.0
41890.0,TOYOT1-SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41891.0,TOYOT2-SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41892.0,NORTT1-SP088,,-23.53305556,-46.65,SP,Sudeste-Centro-Oeste,88.0,212.0
41893.0,NORTT2-SP088,,-23.53305556,-46.65,SP,Sudeste-Centro-Oeste,88.0,212.0
41894.0,NORTT3-SP088,,-23.53305556,-46.65,SP,Sudeste-Centro-Oeste,88.0,212.0
41895.0,NORTT4-SP088,,-23.53305556,-46.65,SP,Sudeste-Centro-Oeste,88.0,212.0
41896.0,NORTT5-SP088,,-23.53305556,-46.65,SP,Sudeste-Centro-Oeste,88.0,212.0
41915.0,REPLA2-SP138,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,138.0,216.0
41917.0,REPLT1-SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41919.0,REPLT2-SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41920.0,M.REAB-SP020,,-23.53305556,-46.65,SP,Sudeste-Centro-Oeste,20.0,212.0
41921.0,M.REAC-SP020,,-23.53305556,-46.65,SP,Sudeste-Centro-Oeste,20.0,212.0
41922.0,M.READ-SP020,,-23.53305556,-46.65,SP,Sudeste-Centro-Oeste,20.0,212.0
41923.0,BANDEB-SP034,,-23.53305556,-46.65,SP,Sudeste-Centro-Oeste,34.5,212.0
41924.0,BANDEC-SP034,,-23.53305556,-46.65,SP,Sudeste-Centro-Oeste,34.5,212.0
41925.0,BANDED-SP034,,-23.53305556,-46.65,SP,Sudeste-Centro-Oeste,34.5,212.0
41926.0,BANDEE-SP034,,-23.53305556,-46.65,SP,Sudeste-Centro-Oeste,34.5,212.0
41927.0,BANDEF-SP034,,-23.53305556,-46.65,SP,Sudeste-Centro-Oeste,34.5,212.0
41928.0,CENTRB-SP020,,-23.53305556,-46.65,SP,Sudeste-Centro-Oeste,20.0,212.0
41929.0,CENTRC-SP020,,-23.53305556,-46.65,SP,Sudeste-Centro-Oeste,20.0,212.0
41930.0,CENTRD-SP020,,-23.53305556,-46.65,SP,Sudeste-Centro-Oeste,20.0,212.0
41931.0,CENTRE-SP020,,-23.53305556,-46.65,SP,Sudeste-Centro-Oeste,20.0,212.0
41932.0,CENTRF-SP020,,-23.53305556,-46.65,SP,Sudeste-Centro-Oeste,20.0,212.0
41933.0,TOYOT2-SP007,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,1.0,216.0
41934.0,CBA-2--SP230,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,230.0,216.0
41935.0,CBA----SP088,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,88.0,216.0
41939.0,GVBRA1-SP034,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,34.5,216.0
41940.0,GVBRA2-SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41941.0,GVBRA1-SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41942.0,GVBRA2-SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41943.0,CARBOC-SP138,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,138.0,216.0
41946.0,CARBO1-SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41947.0,CARBO2-SP013,,-23.529722,-47.266388,SP,Sudeste-Centro-Oeste,13.8,216.0
41951.0,TAUT10-SP013,,-23.07027778,-45.58972222,SP,Sudeste-Centro-Oeste,13.8,202.0
41953.0,BAGUT1-SP013,,-21.145014,-50.2816325,SP,Sudeste-Centro-Oeste,13.8,203.0
41955.0,BAGUT2-SP013,,-21.145014,-50.2816325,SP,Sudeste-Centro-Oeste,13.8,203.0
41957.0,LORET1-SP013,,-22.767395,-45.087756,SP,Sudeste-Centro-Oeste,13.8,202.0
42003.0,P.CAL3-MG013,,-21.797915,-46.612409,MG,Sudeste-Centro-Oeste,13.8,352.0
42005.0,P.CAL4-MG013,,-21.797915,-46.612409,MG,Sudeste-Centro-Oeste,13.8,352.0
42007.0,P.CAL5-MG013,,-21.797915,-46.612409,MG,Sudeste-Centro-Oeste,13.8,352.0
42009.0,P.CAL6-MG013,,-21.797915,-46.612409,MG,Sudeste-Centro-Oeste,13.8,352.0
42011.0,ITUM49-MG013,,-18.407529,-49.112968,MG,Sudeste-Centro-Oeste,13.8,351.0
42013.0,ITUM50-MG013,,-18.407529,-49.112968,MG,Sudeste-Centro-Oeste,13.8,351.0
42015.0,ITUM53-MG013,,-18.407529,-49.112968,MG,Sudeste-Centro-Oeste,13.8,351.0
42017.0,ITUMB1-MG013,,-18.407529,-49.112968,MG,Sudeste-Centro-Oeste,13.8,352.0
42019.0,ITUMB2-MG013,,-18.407529,-49.112968,MG,Sudeste-Centro-Oeste,13.8,352.0
42021.0,ITUMB3-MG013,,-18.407529,-49.112968,MG,Sudeste-Centro-Oeste,13.8,352.0
42023.0,M.MO11-MG013,,-20.286561,-47.069916,MG,Sudeste-Centro-Oeste,13.8,352.0
42025.0,M.MO13-MG013,,-20.286561,-47.069916,MG,Sudeste-Centro-Oeste,13.8,352.0
42027.0,PARAC1-MG013,,-17.045278,-47.139167,MG,Sudeste-Centro-Oeste,13.8,351.0
42029.0,PARAC2-MG013,,-17.045278,-47.139167,MG,Sudeste-Centro-Oeste,13.8,351.0
42031.0,EST.T1-MG013,,-20.259606,-47.176169,MG,Sudeste-Centro-Oeste,13.8,351.0
42033.0,EST.T2-MG013,,-20.259606,-47.176169,MG,Sudeste-Centro-Oeste,13.8,351.0
42035.0,BAR2T1-MG013,,-21.18555556,-43.75416667,MG,Sudeste-Centro-Oeste,13.8,352.0
42037.0,PI2.T1-MG013,,-17.33863,-44.869901,MG,Sudeste-Centro-Oeste,13.8,351.0
42039.0,PI2.T2-MG013,,-17.33863,-44.869901,MG,Sudeste-Centro-Oeste,13.8,351.0
42041.0,PI2.TA-MG013,,-17.33863,-44.869901,MG,Sudeste-Centro-Oeste,13.8,352.0
42043.0,PI2.TB-MG013,,-17.33863,-44.869901,MG,Sudeste-Centro-Oeste,13.8,352.0
42048.0,BARRE5-MG013,,-19.99972222,-43.99194444,MG,Sudeste-Centro-Oeste,13.8,352.0
42050.0,BARRE6-MG013,,-19.99972222,-43.99194444,MG,Sudeste-Centro-Oeste,13.8,352.0
42052.0,ITABT2-MG013,,-20.325,-43.852778,MG,Sudeste-Centro-Oeste,13.8,351.0
42054.0,ITABT3-MG013,,-20.325,-43.852778,MG,Sudeste-Centro-Oeste,13.8,351.0
42056.0,IRAPE4-MG013,,-16.73805556,-42.57472222,MG,Sudeste-Centro-Oeste,13.8,352.0
42058.0,IRAPE5-MG013,,-16.73805556,-42.57472222,MG,Sudeste-Centro-Oeste,13.8,352.0
42062.0,ARAï¿½U2-MG0,,-16.833889,-42.021944,MG,Sudeste-Centro-Oeste,13.8,3.0
42065.0,CPENA5-MG013,,-19.18027778,-41.47444444,MG,Sudeste-Centro-Oeste,13.8,353.0
42067.0,TMAR15-MG013,,-18.212394,-45.25665,MG,Sudeste-Centro-Oeste,13.8,352.0
42071.0,TMAR10-MG013,,-18.212394,-45.25665,MG,Sudeste-Centro-Oeste,13.8,352.0
42073.0,TMAR12-MG013,,-18.212394,-45.25665,MG,Sudeste-Centro-Oeste,13.8,352.0
42075.0,TMAR13-MG013,,-18.212394,-45.25665,MG,Sudeste-Centro-Oeste,13.8,352.0
42077.0,SGOTA6-MG013,,-19.336739,-46.013956,MG,Sudeste-Centro-Oeste,13.8,352.0
42079.0,EMBOR6-MG013,,-18.451944,-47.993888,MG,Sudeste-Centro-Oeste,13.5,351.0
42081.0,EMBOR7-MG013,,-18.451944,-47.993888,MG,Sudeste-Centro-Oeste,13.8,351.0
42083.0,EMBO10-MG013,,-18.451944,-47.993888,MG,Sudeste-Centro-Oeste,13.8,351.0
42084.0,IPT.T3-MG006,,-19.43944444,-42.55472222,MG,Sudeste-Centro-Oeste,6.9,353.0
42091.0,IPT.T4-MG013,,-19.43944444,-42.55472222,MG,Sudeste-Centro-Oeste,13.8,353.0
42093.0,ITABI2-MG013,,-19.59444444,-43.19916667,MG,Sudeste-Centro-Oeste,13.8,353.0
42095.0,ITABI2-MG013,,-19.59444444,-43.19916667,MG,Sudeste-Centro-Oeste,13.8,353.0
42097.0,ITUTI1-MG013,,-21.297353,-44.628422,MG,Sudeste-Centro-Oeste,13.8,352.0
42099.0,ITUTI2-MG013,,-21.297353,-44.628422,MG,Sudeste-Centro-Oeste,13.8,352.0
42101.0,JAGR11-MG013,,-20.012909,-47.438175,MG,Sudeste-Centro-Oeste,13.8,351.0
42103.0,JAGR12-MG013,,-20.012909,-47.438175,MG,Sudeste-Centro-Oeste,13.8,351.0
42105.0,JAGR13-MG013,,-20.012909,-47.438175,MG,Sudeste-Centro-Oeste,13.8,351.0
42107.0,JAGR.7-MG014,,-20.018823,-47.438096,MG,Sudeste-Centro-Oeste,1.0,352.0
42109.0,JAGR.8-MG014,,-20.018823,-47.438096,MG,Sudeste-Centro-Oeste,1.0,352.0
42111.0,MCLAR3-MG013,,-16.66916667,-43.82388889,MG,Sudeste-Centro-Oeste,13.8,352.0
42113.0,MCLAR4-MG013,,-16.66916667,-43.82388889,MG,Sudeste-Centro-Oeste,13.8,352.0
42115.0,MCLAR5-MG013,,-16.66916667,-43.82388889,MG,Sudeste-Centro-Oeste,13.8,352.0
42117.0,OPRET1-MG013,,-20.29833333,-43.75888889,MG,Sudeste-Centro-Oeste,13.8,351.0
42119.0,OPRET2-MG013,,-20.29833333,-43.75888889,MG,Sudeste-Centro-Oeste,13.8,351.0
42122.0,OPRET4-MG013,,-20.29833333,-43.75888889,MG,Sudeste-Centro-Oeste,13.5,351.0
42124.0,TAQUA5-MG013,,-19.93138889,-43.8525,MG,Sudeste-Centro-Oeste,13.8,352.0
42126.0,TAQUA6-MG013,,-19.93138889,-43.8525,MG,Sudeste-Centro-Oeste,13.8,352.0
42128.0,TAQUA3-MG013,,-19.93138889,-43.8525,MG,Sudeste-Centro-Oeste,13.8,352.0
42130.0,TAQUA4-MG013,,-19.93138889,-43.8525,MG,Sudeste-Centro-Oeste,13.8,352.0
42131.0,VPALT4-MG013,,-17.59111111,-44.73555556,MG,Sudeste-Centro-Oeste,13.8,352.0
42132.0,VPALT5-MG013,,-17.59111111,-44.73555556,MG,Sudeste-Centro-Oeste,13.8,352.0
42136.0,ITAJB1-MG013,,-22.46623,-45.514113,MG,Sudeste-Centro-Oeste,13.8,351.0
42138.0,ITAJB2-MG013,,-22.46623,-45.514113,MG,Sudeste-Centro-Oeste,13.8,351.0
42139.0,VALAD1-MG013,,-18.84888889,-41.98194444,MG,Sudeste-Centro-Oeste,13.8,353.0
42140.0,VALAD2-MG013,,-18.84888889,-41.98194444,MG,Sudeste-Centro-Oeste,13.8,353.0
